   6   9  12  59.50  21.50  1020.0   7.51 -11.57  284.3  283.95  0.70
   6   9  15  59.50  21.50  1020.6   6.96  -7.75  284.3  284.23  0.68
   6   9  18  59.50  21.50  1020.6   5.80  -2.86  283.6  284.07  0.72
   6   9  21  59.50  21.50  1021.0   5.03  -0.78  282.0  283.77  0.88
   6  10   0  59.50  21.50  1021.5   4.30   2.27  281.5  284.15  0.89
   6  10   3  59.50  21.50  1021.5   5.04   5.43  282.1  282.96  0.92
   6  10   6  59.50  21.50  1021.9   6.66   6.55  284.2  283.98  0.83
   6  10   9  59.50  21.50  1022.1   8.13   8.11  285.8  285.24  0.79
   6  10  12  59.50  21.50  1021.7   8.99   7.90  286.4  286.13  0.75
   6  10  15  59.50  21.50  1020.6   8.67  11.02  285.9  286.21  0.75
   6  10  18  59.50  21.50  1018.6   7.92  12.49  285.6  285.71  0.78
   6  10  21  59.50  21.50  1017.2   7.80  11.05  284.7  285.20  0.83
   6  11   0  59.50  21.50  1016.0   7.64  11.88  284.6  285.80  0.83
   6  11   3  59.50  21.50  1014.6   7.16  11.61  285.0  285.11  0.83
   6  11   6  59.50  21.50  1013.3   6.72  16.01  287.6  286.01  0.74
   6  11   9  59.50  21.50  1012.2   7.86  11.57  287.0  286.79  0.78
   6  11  12  59.50  21.50  1011.4   7.60  14.53  287.8  287.10  0.75
   6  11  15  59.50  21.50  1009.6   9.98  14.72  287.0  287.26  0.81
   6  11  18  59.50  21.50  1008.0   9.53  10.08  285.7  287.07  0.87
   6  11  21  59.50  21.50  1008.1   9.66   2.49  285.0  286.50  0.91
   6  12   0  59.50  21.50  1008.1   7.24  -0.04  285.1  284.73  0.83
   6  12   3  59.50  21.50  1008.4  10.64   2.56  284.7  284.22  0.83
   6  12   6  59.50  21.50  1006.9  16.38   5.13  284.6  284.79  0.83
   6  12   9  59.50  21.50  1007.0  16.85   4.73  285.1  285.22  0.85
   6  12  12  59.50  21.50  1007.6  17.67   3.36  285.0  285.52  0.81
   6  12  15  59.50  21.50  1007.8  17.75   3.41  286.0  285.67  0.76
   6  12  18  59.50  21.50  1008.4  16.41  -1.04  285.3  285.44  0.77
   6  12  21  59.50  21.50  1010.3  14.07  -4.62  284.0  285.20  0.84
   6  13   0  59.50  21.50  1011.8  12.44  -3.35  283.7  284.83  0.89
   6  13   3  59.50  21.50  1013.7  13.08  -1.31  283.7  284.23  0.89
   6  13   6  59.50  21.50  1014.8  14.44   3.02  284.6  284.83  0.85
   6  13   9  59.50  21.50  1014.7  15.76   6.85  285.8  285.30  0.84
   6  13  12  59.50  21.50  1013.5  17.05  12.92  285.7  285.76  0.84
   6  13  15  59.50  21.50  1010.5  19.35  16.67  285.9  285.76  0.86
   6  13  18  59.50  21.50  1008.1  22.56   9.36  285.6  285.77  0.89
   6  13  21  59.50  21.50  1008.1  19.48   3.17  285.5  285.35  0.79
   6  14   0  59.50  21.50  1008.3  20.29   2.62  285.0  285.19  0.78
   6  14   3  59.50  21.50  1008.3  21.04   1.96  284.2  284.61  0.80
   6  14   6  59.50  21.50  1009.2  20.18   0.87  284.6  285.05  0.77
   6  14   9  59.50  21.50  1009.8  19.79   2.39  285.7  285.68  0.73
   6  14  12  59.50  21.50  1009.9  19.78   4.56  286.5  285.88  0.70
   6  14  15  59.50  21.50  1009.4  18.12   6.19  286.6  286.04  0.69
   6  14  18  59.50  21.50  1007.4  15.63   4.27  285.3  286.01  0.77
   6  14  21  59.50  21.50  1007.0  12.77   0.58  284.5  285.56  0.79
   6  15   0  59.50  21.50  1006.2  11.97  -1.56  283.9  284.42  0.81
   6  15   3  59.50  21.50  1005.8  10.34  -3.63  283.7  283.67  0.84
   6  15   6  59.50  21.50  1006.4   9.35  -3.41  284.1  284.26  0.81
   6  15   9  59.50  21.50  1006.7   8.91  -3.88  285.2  284.78  0.75
   6  15  12  59.50  21.50  1007.2   8.47   0.16  285.8  285.32  0.71
   6  15  15  59.50  21.50  1006.4   7.62   1.80  285.7  285.29  0.73
   6  15  18  59.50  21.50  1005.7   6.49   0.21  284.5  285.29  0.79
   6  15  21  59.50  21.50  1005.4   3.97  -1.27  283.3  284.91  0.82
   6  16   0  59.50  21.50  1005.5   3.44  -4.25  282.7  283.28  0.85
   6  16   3  59.50  21.50  1005.7   3.30  -6.60  283.0  282.85  0.81
   6  16   6  59.50  21.50  1006.2   4.39  -9.09  283.7  283.28  0.77
   6  16   9  59.50  21.50  1007.4   3.86 -12.99  284.0  283.64  0.76
   6  16  12  59.50  21.50  1008.7   2.96 -13.06  284.1  283.88  0.79
   6  16  15  59.50  21.50  1009.7   2.52 -15.35  284.1  283.96  0.73
   6  16  18  59.50  21.50  1011.1   1.14 -15.66  283.4  283.86  0.72
   6  16  21  59.50  21.50  1013.0  -0.32 -14.22  282.4  283.61  0.76
   6  17   0  59.50  21.50  1014.6  -1.81 -11.56  281.9  282.47  0.80
   6  17   3  59.50  21.50  1015.9  -1.16 -10.40  281.8  281.95  0.78
   6  17   6  59.50  21.50  1017.6  -0.62  -9.86  282.5  282.54  0.74
   6  17   9  59.50  21.50  1019.5   0.69 -13.81  283.6  282.81  0.64
   6  17  12  59.50  21.50  1020.7   2.19 -16.20  283.2  283.07  0.70
   6  17  15  59.50  21.50  1021.4   3.56 -14.87  283.2  283.20  0.64
   6  17  18  59.50  21.50  1021.7   4.14 -12.25  282.7  283.16  0.65
   6  17  21  59.50  21.50  1022.4   2.58  -9.55  282.2  282.85  0.69
   6  18   0  59.50  21.50  1022.8   2.43  -5.41  281.7  283.85  0.77
   6  18   3  59.50  21.50  1023.4   1.53  -3.84  282.1  282.36  0.82
   6  18   6  59.50  21.50  1024.4   2.62  -3.22  283.4  283.49  0.74
   6  18   9  59.50  21.50  1025.3   4.46  -2.20  284.9  284.46  0.70
   6  18  12  59.50  21.50  1025.2   6.76   0.18  285.4  285.16  0.68
   6  18  15  59.50  21.50  1024.8   8.02   2.69  286.1  285.65  0.68
   6  18  18  59.50  21.50  1024.5   7.87   5.83  284.4  285.16  0.79
   6  18  21  59.50  21.50  1023.5   7.70  10.46  284.1  284.41  0.84
   6  19   0  59.50  21.50  1022.6   8.73   9.23  284.0  284.80  0.89
   6  19   3  59.50  21.50  1021.8   9.39   8.27  284.2  284.13  0.90
   6  19   6  59.50  21.50  1021.4   8.56   5.43  284.3  284.80  0.92
   6  19   9  59.50  21.50  1021.5   8.70   7.11  285.2  285.34  0.88
   6  19  12  59.50  21.50  1020.7   9.20   9.78  286.1  285.69  0.82
   6  19  15  59.50  21.50  1019.0  11.06  13.17  286.5  285.85  0.78
   6  19  18  59.50  21.50  1017.0  11.69  15.49  285.2  285.83  0.84
   6  19  21  59.50  21.50  1015.2  11.09  14.41  284.8  285.48  0.88
   6  20   0  59.50  21.50  1013.1  11.54  13.22  284.9  285.95  0.89
   6  20   3  59.50  21.50  1011.8   9.29   8.50  285.1  285.30  0.91
   6  20   6  59.50  21.50  1011.0   8.03   5.39  286.4  285.92  0.87
   6  20   9  59.50  21.50  1010.4   4.84   3.82  287.6  286.51  0.84
   6  20  12  59.50  21.50  1010.3   0.96   0.37  287.3  286.89  0.84
   6  20  15  59.50  21.50  1011.4   0.71  -7.36  287.1  287.08  0.77
   6  20  18  59.50  21.50  1012.4  -0.12 -11.86  286.4  286.91  0.78
   6  20  21  59.50  21.50  1013.4  -0.58  -9.84  285.2  286.49  0.80
   6  21   0  59.50  21.50  1014.2  -1.14  -9.64  284.3  287.00  0.83
   6  21   3  59.50  21.50  1014.7  -0.88  -9.99  283.7  285.14  0.83
   6  21   6  59.50  21.50  1015.7  -1.24  -7.07  286.1  287.14  0.78
   6  21   9  59.50  21.50  1016.0  -0.11  -7.61  288.8  289.09  0.69
   6  21  12  59.50  21.50  1015.7   1.14  -4.32  290.9  290.45  0.62
   6  21  15  59.50  21.50  1014.6   3.05  -1.18  292.1  290.68  0.55
   6  21  18  59.50  21.50  1014.1   2.61  -0.11  290.0  290.33  0.68
   6  21  21  59.50  21.50  1014.3   2.44   0.32  286.8  289.05  0.78
   6  22   0  59.50  21.50  1013.3   2.94   5.00  286.8  289.17  0.82
   6  22   3  59.50  21.50  1012.6   3.46   5.79  287.2  287.78  0.84
   6  22   6  59.50  21.50  1012.9   1.92   6.53  289.0  288.92  0.80
   6  22   9  59.50  21.50  1012.8   2.06   6.85  290.4  289.77  0.73
   6  22  12  59.50  21.50  1012.2   4.29   6.73  290.9  290.30  0.70
   6  22  15  59.50  21.50  1011.2   3.12   7.70  290.7  290.78  0.73
   6  22  18  59.50  21.50  1010.2   3.20   5.85  290.6  290.56  0.76
   6  22  21  59.50  21.50  1009.9   4.19   4.65  289.1  289.83  0.84
   6  23   0  59.50  21.50  1009.8   6.73  -1.55  288.0  287.39  0.89
   6  23   3  59.50  21.50  1010.2   9.31  -2.55  286.7  286.90  0.94
   6  23   6  59.50  21.50  1011.4  10.18   0.53  287.1  287.47  0.89
   6  23   9  59.50  21.50  1012.6   9.56   3.22  287.9  287.88  0.81
   6  23  12  59.50  21.50  1013.1   8.51   5.60  288.7  288.11  0.81
   6  23  15  59.50  21.50  1013.2   8.05   6.79  288.5  288.23  0.79
   6  23  18  59.50  21.50  1012.8   6.36   7.83  287.3  288.09  0.87
   6  23  21  59.50  21.50  1012.2   5.92   9.05  286.7  287.82  0.90
   6  24   0  59.50  21.50  1011.2   6.62   8.95  286.5  286.20  0.92
   6  24   3  59.50  21.50  1011.1   6.93   9.67  286.3  285.79  0.94
   6  24   6  59.50  21.50  1011.4   5.75   9.03  286.7  286.32  0.94
   6  24   9  59.50  21.50  1011.5   4.84   8.46  287.4  286.92  0.90
   6  24  12  59.50  21.50  1011.8   5.37   7.89  287.5  287.11  0.89
   6  24  15  59.50  21.50  1011.5   4.86   6.21  287.0  287.40  0.91
   6  24  18  59.50  21.50  1011.0   3.61   6.18  285.7  287.14  0.95
   6  24  21  59.50  21.50  1011.3   1.10   5.24  285.0  286.92  0.97
   6  25   0  59.50  21.50  1010.9  -1.26   4.21  284.4  286.57  0.97
   6  25   3  59.50  21.50  1010.6  -2.21   4.52  284.8  285.42  0.96
