>> format long
>> sol = rungkutta_metheorology(0, 1, 0, 0, 0, 365)

RESULTS

sol =

            time             y1 = Ta            y2 = Tm             y3 = Td
   0.227397260273973   0.038421659895026   0.019043476000183   0.000042198735904
   0.230136986301370   0.038639313749154   0.019271845100476   0.000043246131002
   0.232876712328767   0.038856723097724   0.019499957682922   0.000044305974714
   0.235616438356164   0.039073888222219   0.019727814042827   0.000045378252310
   0.238356164383562   0.039290809403797   0.019955414475155   0.000046462949077
   0.241095890410959   0.039507486923289   0.020182759274533   0.000047560050321
   0.243835616438356   0.039723921061204   0.020409848735246   0.000048669541363
   0.246575342465753   0.039940112097726   0.020636683151243   0.000049791407540
   0.249315068493151   0.040156060312717   0.020863262816130   0.000050925634209
   0.252054794520548   0.040371765985714   0.021089588023180   0.000052072206742
   0.254794520547945   0.040587229395936   0.021315659065324   0.000053231110527
   0.257534246575342   0.040802450822275   0.021541476235159   0.000054402330971
   0.260273972602740   0.041017430543307   0.021767039824941   0.000055585853496
   0.263013698630137   0.041232168837281   0.021992350126592   0.000056781663542
   0.265753424657534   0.041446665982132   0.022217407431699   0.000057989746565
   0.268493150684932   0.041660922255469   0.022442212031510   0.000059210088038
   0.271232876712329   0.041874937934585   0.022666764216938   0.000060442673450
   0.273972602739726   0.042088713296451   0.022891064278564   0.000061687488310
   0.276712328767123   0.042302248617721   0.023115112506630   0.000062944518139
   0.279452054794521   0.042515544174730   0.023338909191047   0.000064213748478
   0.282191780821918   0.042728600243493   0.023562454621391   0.000065495164883
   0.284931506849315   0.042941417099709   0.023785749086903   0.000066788752927
   0.287671232876712   0.043153995018758   0.024008792876492   0.000068094498201
   0.290410958904110   0.043366334275703   0.024231586278735   0.000069412386310
   0.293150684931507   0.043578435145292   0.024454129581876   0.000070742402879
   0.295890410958904   0.043790297901953   0.024676423073826   0.000072084533546
   0.298630136986301   0.044001922819802   0.024898467042166   0.000073438763968
   0.301369863013699   0.044213310172635   0.025120261774144   0.000074805079817
   0.304109589041096   0.044424460233937   0.025341807556678   0.000076183466783
   0.306849315068493   0.044635373276874   0.025563104676356   0.000077573910572
   0.309589041095890   0.044846049574299   0.025784153419435   0.000078976396905
   0.312328767123288   0.045056489398752   0.026004954071842   0.000080390911522
   0.315068493150685   0.045266693022457   0.026225506919177   0.000081817440177
   0.317808219178082   0.045476660717325   0.026445812246707   0.000083255968643
   0.320547945205479   0.045686392754954   0.026665870339374   0.000084706482706
   0.323287671232877   0.045895889406630   0.026885681481791   0.000086168968172
   0.326027397260274   0.046105150943325   0.027105245958241   0.000087643410860
   0.328767123287671   0.046314177635699   0.027324564052681   0.000089129796609
   0.331506849315069   0.046522969754101   0.027543636048742   0.000090628111272
   0.334246575342466   0.046731527568570   0.027762462229728   0.000092138340717
   0.336986301369863   0.046939851348829   0.027981042878614   0.000093660470831
   0.339726027397260   0.047147941364297   0.028199378278051   0.000095194487517
   0.342465753424658   0.047355797884076   0.028417468710366   0.000096740376693
   0.345205479452055   0.047563421176964   0.028635314457559   0.000098298124293
   0.347945205479452   0.047770811511445   0.028852915801304   0.000099867716268
   0.350684931506849   0.047977969155695   0.029070273022952   0.000101449138586
   0.353424657534247   0.048184894377582   0.029287386403530   0.000103042377230
   0.356164383561644   0.048391587444665   0.029504256223742   0.000104647418199
   0.358904109589041   0.048598048624195   0.029720882763967   0.000106264247508
   0.361643835616438   0.048804278183113   0.029937266304261   0.000107892851191
   0.364383561643836   0.049010276388056   0.030153407124359   0.000109533215294
   0.367123287671233   0.049216043505352   0.030369305503673   0.000111185325881
   0.369863013698630   0.049421579801021   0.030584961721292   0.000112849169032
   0.372602739726027   0.049626885540779   0.030800376055985   0.000114524730843
