   6   4  18  55.50  17.50  1018.3  -7.57   1.13  282.9  283.24  0.81
   6   4  21  55.50  17.50  1019.1  -6.23  -2.10  281.9  282.81  0.83
   6   5   0  55.50  17.50  1019.1  -5.79  -3.68  283.3  285.36  0.83
   6   5   3  55.50  17.50  1019.0  -5.35  -3.18  284.1  284.27  0.86
   6   5   6  55.50  17.50  1019.5  -4.69  -2.76  285.8  285.05  0.80
   6   5   9  55.50  17.50  1020.0  -5.56  -2.13  286.7  285.88  0.76
   6   5  12  55.50  17.50  1020.4  -6.52  -0.67  287.0  286.36  0.71
   6   5  15  55.50  17.50  1019.6  -6.16   1.16  286.2  286.79  0.70
   6   5  18  55.50  17.50  1018.3  -7.89  -0.53  286.4  286.47  0.64
   6   5  21  55.50  17.50  1018.3  -9.40  -0.95  284.5  285.84  0.86
   6   6   0  55.50  17.50  1016.8 -10.10   2.73  284.3  284.87  0.91
   6   6   3  55.50  17.50  1015.1 -12.37   3.61  284.5  284.46  0.89
   6   6   6  55.50  17.50  1013.3 -13.85   4.54  285.1  284.92  0.85
   6   6   9  55.50  17.50  1012.4 -15.03   3.54  286.0  285.35  0.83
   6   6  12  55.50  17.50  1011.4 -14.76   4.03  285.8  285.50  0.88
   6   6  15  55.50  17.50  1010.1  -8.79   2.08  285.4  285.53  0.90
   6   6  18  55.50  17.50  1009.6  -2.19   0.06  285.0  285.48  0.95
   6   6  21  55.50  17.50  1009.2   6.92   1.22  284.3  285.28  0.94
   6   7   0  55.50  17.50  1008.0  13.00   1.86  284.4  282.98  0.89
   6   7   3  55.50  17.50  1007.7  16.26  -0.50  284.5  281.60  0.89
   6   7   6  55.50  17.50  1007.7  19.16  -0.91  284.2  283.31  0.88
   6   7   9  55.50  17.50  1008.5  19.62  -1.69  284.7  284.71  0.87
   6   7  12  55.50  17.50  1008.8  19.00  -3.74  285.2  285.69  0.88
   6   7  15  55.50  17.50  1009.6  20.28  -5.17  284.5  285.59  0.83
   6   7  18  55.50  17.50  1009.9  20.72 -10.33  282.7  285.34  0.82
   6   7  21  55.50  17.50  1011.6  20.18 -10.57  278.9  284.73  0.86
   6   8   0  55.50  17.50  1012.2  18.76 -10.03  282.4  283.94  0.88
   6   8   3  55.50  17.50  1012.8  17.51 -10.37  284.2  281.54  0.87
   6   8   6  55.50  17.50  1014.1  17.71  -9.15  284.8  283.73  0.80
   6   8   9  55.50  17.50  1015.9  15.46  -7.36  286.1  286.08  0.71
   6   8  12  55.50  17.50  1017.1  14.96  -5.22  286.5  286.84  0.70
   6   8  15  55.50  17.50  1018.4  13.42  -5.78  287.2  287.11  0.67
   6   8  18  55.50  17.50  1018.6  12.84  -4.48  286.0  286.56  0.74
   6   8  21  55.50  17.50  1020.0  11.31  -6.09  277.8  285.45  0.74
   6   9   0  55.50  17.50  1020.1  10.47  -8.68  282.0  285.67  0.82
   6   9   3  55.50  17.50  1021.6   7.81  -6.41  284.0  283.87  0.83
   6   9   6  55.50  17.50  1022.7   7.08  -4.51  285.7  285.49  0.76
   6   9   9  55.50  17.50  1023.4   5.55  -0.73  288.0  287.10  0.68
   6   9  12  55.50  17.50  1023.5   3.98   0.15  288.6  287.51  0.69
   6   9  15  55.50  17.50  1023.2   1.38   4.07  287.6  288.12  0.68
   6   9  18  55.50  17.50  1022.5   0.05   4.92  287.3  287.71  0.80
   6   9  21  55.50  17.50  1022.4  -0.08   3.92  284.6  286.79  0.89
   6  10   0  55.50  17.50  1022.1  -1.21   4.82  283.9  288.97  0.83
   6  10   3  55.50  17.50  1022.0  -1.09   6.14  284.1  285.88  0.85
   6  10   6  55.50  17.50  1021.7  -0.72   7.19  287.9  288.92  0.70
   6  10   9  55.50  17.50  1021.1  -1.90   8.43  291.0  291.17  0.59
   6  10  12  55.50  17.50  1019.8  -4.33   8.26  292.7  291.92  0.56
   6  10  15  55.50  17.50  1018.6  -2.81   8.47  293.8  292.30  0.57
   6  10  18  55.50  17.50  1016.7  -2.11   7.84  292.4  292.67  0.60
   6  10  21  55.50  17.50  1015.9   0.85   7.59  289.4  290.57  0.68
   6  11   0  55.50  17.50  1014.6   2.10   9.77  289.4  289.23  0.67
   6  11   3  55.50  17.50  1013.5   3.47  11.57  286.1  287.58  0.68
   6  11   6  55.50  17.50  1012.6   4.82   9.89  290.9  289.05  0.67
   6  11   9  55.50  17.50  1012.5   5.49   6.86  289.3  290.13  0.65
   6  11  12  55.50  17.50  1012.4   6.57   1.95  292.5  291.02  0.71
   6  11  15  55.50  17.50  1012.2   6.70  -2.34  290.3  291.66  0.75
   6  11  18  55.50  17.50  1011.6   9.37  -7.99  289.5  291.52  0.79
   6  11  21  55.50  17.50  1012.8   9.22 -11.06  287.8  290.43  0.85
   6  12   0  55.50  17.50  1013.9   4.01  -1.80  285.7  285.06  0.86
   6  12   3  55.50  17.50  1014.4   9.85  -5.01  281.2  281.86  0.93
   6  12   6  55.50  17.50  1015.6  12.17  -3.37  279.6  285.00  0.87
   6  12   9  55.50  17.50  1017.5  14.40  -5.60  284.4  286.30  0.79
   6  12  12  55.50  17.50  1019.2  17.35  -4.16  286.1  288.42  0.71
   6  12  15  55.50  17.50  1020.0  18.36  -1.04  289.1  288.75  0.70
   6  12  18  55.50  17.50  1020.4  15.66  -1.44  288.6  287.68  0.71
   6  12  21  55.50  17.50  1021.7  14.22  -3.04  288.0  286.46  0.77
   6  13   0  55.50  17.50  1022.5  13.53  -3.48  287.7  289.36  0.80
   6  13   3  55.50  17.50  1022.8  12.86  -1.33  287.1  288.26  0.83
   6  13   6  55.50  17.50  1023.1  13.18   1.55  288.2  289.35  0.82
   6  13   9  55.50  17.50  1022.0  11.81   4.35  290.8  290.50  0.73
   6  13  12  55.50  17.50  1020.3  13.93   6.63  291.3  291.34  0.72
   6  13  15  55.50  17.50  1018.3  14.98   2.28  293.0  292.10  0.69
   6  13  18  55.50  17.50  1017.4  10.79  -1.29  292.8  291.60  0.71
   6  13  21  55.50  17.50  1018.6  10.27  -5.36  288.7  290.92  0.86
   6  14   0  55.50  17.50  1019.1   9.29  -6.88  288.3  285.67  0.81
   6  14   3  55.50  17.50  1019.6   9.87  -6.45  287.4  284.17  0.81
   6  14   6  55.50  17.50  1019.8  10.10  -5.95  287.6  285.44  0.74
   6  14   9  55.50  17.50  1020.4  11.63  -3.31  288.3  287.48  0.71
   6  14  12  55.50  17.50  1019.9  10.04  -1.57  285.8  288.38  0.73
   6  14  15  55.50  17.50  1018.7  11.31  -1.83  287.9  288.38  0.68
   6  14  18  55.50  17.50  1017.1  12.55  -1.31  283.4  288.52  0.65
   6  14  21  55.50  17.50  1016.6  10.44  -2.67  281.3  286.94  0.70
   6  15   0  55.50  17.50  1015.9   9.44  -3.35  283.5  283.67  0.73
   6  15   3  55.50  17.50  1014.5   7.30  -3.82  285.2  281.57  0.77
   6  15   6  55.50  17.50  1014.5   8.60  -3.83  286.3  283.74  0.80
   6  15   9  55.50  17.50  1014.1   9.30  -3.47  286.7  285.88  0.76
   6  15  12  55.50  17.50  1013.7  11.89  -3.27  285.8  287.69  0.71
   6  15  15  55.50  17.50  1012.5  14.72  -4.28  288.1  288.12  0.66
   6  15  18  55.50  17.50  1012.0  13.50  -6.36  283.2  287.73  0.67
   6  15  21  55.50  17.50  1011.9  12.38  -8.83  277.8  285.68  0.74
   6  16   0  55.50  17.50  1011.8  11.20  -8.19  279.4  284.21  0.78
   6  16   3  55.50  17.50  1011.3  11.07  -7.91  284.4  282.45  0.67
   6  16   6  55.50  17.50  1011.6  10.21  -8.77  284.7  284.56  0.75
   6  16   9  55.50  17.50  1012.8   9.01  -9.01  287.1  286.24  0.70
   6  16  12  55.50  17.50  1014.5   5.10 -10.30  286.7  287.31  0.64
   6  16  15  55.50  17.50  1015.3   5.11  -9.80  286.7  287.23  0.64
   6  16  18  55.50  17.50  1016.1   6.41  -7.03  285.9  287.48  0.71
   6  16  21  55.50  17.50  1017.1   4.96  -7.28  285.4  285.78  0.75
   6  17   0  55.50  17.50  1018.1   2.94  -9.38  285.0  285.64  0.77
   6  17   3  55.50  17.50  1019.5   1.13 -11.62  284.7  284.97  0.79
   6  17   6  55.50  17.50  1021.7   1.50 -12.18  285.8  285.66  0.72
   6  17   9  55.50  17.50  1024.1   2.50  -9.28  287.4  286.16  0.64
   6  17  12  55.50  17.50  1025.4   3.97  -7.20  287.4  286.65  0.68
   6  17  15  55.50  17.50  1025.5   5.68  -4.19  287.3  286.99  0.66
   6  17  18  55.50  17.50  1025.6   4.83  -0.65  285.0  286.67  0.70
   6  17  21  55.50  17.50  1025.9   4.77  -1.50  284.3  286.17  0.83
   6  18   0  55.50  17.50  1025.7   2.66  -2.53  275.8  282.95  0.90
   6  18   3  55.50  17.50  1025.9   1.54  -1.56  277.6  280.60  0.86
   6  18   6  55.50  17.50  1026.9   1.57  -0.81  282.8  283.35  0.72
   6  18   9  55.50  17.50  1027.4   4.49  -1.00  288.0  286.71  0.63
   6  18  12  55.50  17.50  1027.0   4.83   0.07  288.8  288.06  0.60
   6  18  15  55.50  17.50  1026.1   5.24   1.61  288.1  288.17  0.69
   6  18  18  55.50  17.50  1025.9   5.22   4.29  287.8  287.78  0.74
   6  18  21  55.50  17.50  1025.6   5.47   5.51  286.2  286.34  0.79
   6  19   0  55.50  17.50  1024.7   3.79   6.09  286.3  288.40  0.80
   6  19   3  55.50  17.50  1023.7   4.50   8.27  286.6  287.39  0.81
   6  19   6  55.50  17.50  1022.9   5.03   6.46  288.6  288.50  0.73
   6  19   9  55.50  17.50  1022.6   3.39   5.95  291.3  289.80  0.65
   6  19  12  55.50  17.50  1021.7   2.75   3.52  291.6  290.44  0.68
   6  19  15  55.50  17.50  1020.7   2.92   2.14  290.5  290.90  0.73
   6  19  18  55.50  17.50  1019.7   5.24   1.41  289.7  290.48  0.78
   6  19  21  55.50  17.50  1018.6   6.05   1.07  287.8  289.52  0.90
   6  20   0  55.50  17.50  1017.3   6.92   1.96  286.9  291.83  0.93
   6  20   3  55.50  17.50  1015.9   8.28   1.81  287.7  289.57  0.89
   6  20   6  55.50  17.50  1015.1   9.22   2.17  291.2  291.45  0.77
   6  20   9  55.50  17.50  1014.3  11.60   2.03  295.1  293.82  0.62
   6  20  12  55.50  17.50  1013.1   9.78  -0.03  297.4  295.50  0.53
   6  20  15  55.50  17.50  1012.8   7.53  -0.85  297.3  296.39  0.56
   6  20  18  55.50  17.50  1012.4   5.26  -1.16  294.6  295.25  0.67
   6  20  21  55.50  17.50  1012.7   2.93  -1.68  291.8  294.28  0.79
   6  21   0  55.50  17.50  1013.1   0.71  -0.68  290.1  291.44  0.87
   6  21   3  55.50  17.50  1013.4  -1.56  -0.74  288.9  290.32  0.88
   6  21   6  55.50  17.50  1014.0  -3.48   2.08  291.6  291.48  0.76
   6  21   9  55.50  17.50  1014.3  -4.52   2.54  292.7  292.27  0.71
   6  21  12  55.50  17.50  1013.9  -5.11   3.66  293.7  293.02  0.71
   6  21  15  55.50  17.50  1013.2  -3.88   4.80  293.2  293.45  0.73
   6  21  18  55.50  17.50  1012.5  -3.70   3.92  293.2  293.21  0.69
   6  21  21  55.50  17.50  1012.5  -2.36   1.08  291.1  292.68  0.80
   6  22   0  55.50  17.50  1012.1  -2.39   3.04  289.5  291.14  0.83
   6  22   3  55.50  17.50  1011.9  -1.10  -0.97  289.9  289.61  0.81
   6  22   6  55.50  17.50  1011.6   2.50   4.02  292.1  291.50  0.80
   6  22   9  55.50  17.50  1011.6   0.90  -1.81  294.6  292.59  0.70
   6  22  12  55.50  17.50  1011.3   0.55  -3.85  295.0  293.22  0.69
   6  22  15  55.50  17.50  1011.5   3.69 -10.17  293.6  293.50  0.77
   6  22  18  55.50  17.50  1012.9   5.88  -6.99  290.1  293.23  0.92
   6  22  21  55.50  17.50  1014.2   6.52  -2.83  289.0  292.65  0.94
   6  23   0  55.50  17.50  1014.7   5.38  -2.14  289.2  289.70  0.93
   6  23   3  55.50  17.50  1014.7   4.62   0.92  289.1  289.07  0.92
   6  23   6  55.50  17.50  1015.2   3.72   1.64  289.9  289.59  0.90
   6  23   9  55.50  17.50  1015.2   4.73   3.90  290.1  290.10  0.87
   6  23  12  55.50  17.50  1014.7   4.81   4.35  291.0  290.59  0.82
   6  23  15  55.50  17.50  1014.1   4.18   3.57  290.5  290.55  0.82
   6  23  18  55.50  17.50  1013.7   4.93   3.08  290.0  290.48  0.86
   6  23  21  55.50  17.50  1013.3   6.86   3.15  288.6  290.03  0.87
   6  24   0  55.50  17.50  1012.9   6.77   0.79  287.3  288.93  0.92
   6  24   3  55.50  17.50  1012.9   5.94   0.86  286.8  287.63  0.93
   6  24   6  55.50  17.50  1012.6   5.34   1.86  289.3  288.79  0.87
   6  24   9  55.50  17.50  1012.6   4.19   3.92  291.1  289.77  0.78
   6  24  12  55.50  17.50  1011.7   0.73   3.78  290.9  290.51  0.81
   6  24  15  55.50  17.50  1010.5  -1.80   4.01  290.8  290.47  0.81
   6  24  18  55.50  17.50  1009.2  -1.27   1.13  289.7  290.41  0.85
   6  24  21  55.50  17.50  1008.6   0.24   1.85  287.5  289.96  0.94
   6  25   0  55.50  17.50  1008.0   2.13   1.76  286.8  288.57  0.94
   6  25   3  55.50  17.50  1007.8   5.90   1.18  286.9  287.59  0.93
   6  25   6  55.50  17.50  1007.3   7.76   1.12  288.3  288.52  0.86
   6  25   9  55.50  17.50  1008.2   8.18   1.42  290.0  289.08  0.75
   6  25  12  55.50  17.50  1008.7   8.57   2.82  290.5  289.93  0.70
   6  25  15  55.50  17.50  1008.5   7.40   2.95  290.3  290.02  0.71
   6  25  18  55.50  17.50  1008.5   7.16   4.52  289.7  289.79  0.77
   6  25  21  55.50  17.50  1008.4   8.12   2.61  287.5  289.17  0.87
   6  26   0  55.50  17.50  1007.4   8.53   2.82  286.9  287.29  0.87
   6  26   3  55.50  17.50  1007.0   9.01   2.84  286.6  286.94  0.90
   6  26   6  55.50  17.50  1006.8  11.08   2.58  287.9  287.32  0.83
   6  26   9  55.50  17.50  1006.6  12.80   1.77  288.4  287.77  0.81
   6  26  12  55.50  17.50  1006.9  15.27   2.06  288.2  287.94  0.83
   6  26  15  55.50  17.50  1006.9  17.86   4.31  287.7  288.09  0.83
   6  26  18  55.50  17.50  1006.3  18.55   3.99  287.4  287.98  0.84
   6  26  21  55.50  17.50  1006.4  18.28   1.56  286.7  287.67  0.89
   6  27   0  55.50  17.50  1005.5  18.01  -1.17  286.0  286.36  0.90
   6  27   3  55.50  17.50  1005.3  15.72  -1.76  285.5  285.75  0.92
   6  27   6  55.50  17.50  1005.5  14.93  -2.36  285.9  286.24  0.91
   6  27   9  55.50  17.50  1006.0  16.06  -3.00  287.1  286.82  0.86
   6  27  12  55.50  17.50  1006.6  15.43  -2.82  287.6  287.03  0.82
   6  27  15  55.50  17.50  1007.4  13.80  -5.80  286.7  287.17  0.86
   6  27  18  55.50  17.50  1008.2  12.77  -6.33  286.4  287.04  0.86
   6  27  21  55.50  17.50  1008.9  11.25  -6.26  286.8  286.71  0.79
   6  28   0  55.50  17.50  1008.8   9.64  -5.01  285.7  285.94  0.85
   6  28   3  55.50  17.50  1008.5   8.11  -2.94  284.8  285.36  0.86
   6  28   6  55.50  17.50  1009.3   6.61  -1.02  285.4  285.84  0.83
   6  28   9  55.50  17.50  1010.3   6.47  -1.59  286.2  286.45  0.78
   6  28  12  55.50  17.50  1010.9   4.82  -0.87  286.5  287.01  0.78
   6  28  15  55.50  17.50  1011.3   4.91  -1.68  287.5  286.93  0.70
   6  28  18  55.50  17.50  1011.6   4.94  -1.53  287.0  287.01  0.72
   6  28  21  55.50  17.50  1011.9   5.74  -1.59  286.1  286.53  0.80
   6  29   0  55.50  17.50  1011.3   5.03  -2.92  287.6  286.46  0.85
   6  29   3  55.50  17.50  1010.6   4.76  -3.43  285.0  285.31  0.88
   6  29   6  55.50  17.50  1010.2   4.80  -4.71  286.4  286.53  0.87
   6  29   9  55.50  17.50  1010.5   3.71  -6.12  287.9  287.25  0.77
   6  29  12  55.50  17.50  1010.4   5.01  -4.84  287.2  287.73  0.80
   6  29  15  55.50  17.50  1010.3   6.77  -5.84  287.8  287.83  0.81
   6  29  18  55.50  17.50  1009.6  10.25  -6.61  286.9  287.64  0.90
   6  29  21  55.50  17.50  1008.1  14.81  -7.77  284.4  287.28  0.90
   6  30   0  55.50  17.50  1006.3  19.43  -7.50  286.8  284.99  0.89
   6  30   3  55.50  17.50  1004.5  22.78  -5.37  283.0  283.84  0.91
   6  30   6  55.50  17.50  1003.7  25.35  -1.39  283.4  284.79  0.93
   6  30   9  55.50  17.50  1003.6  24.84   2.01  284.8  285.82  0.91
   6  30  12  55.50  17.50  1004.1  22.66   4.69  285.8  286.17  0.87
   6  30  15  55.50  17.50  1004.0  22.02   4.61  286.3  286.35  0.88
   6  30  18  55.50  17.50  1003.4  21.54   6.01  285.7  286.04  0.92
   6  30  21  55.50  17.50  1002.4  19.17   8.38  285.2  285.62  0.94
